halqa_id,name,political_party,votes_2013,,
PB-6,Syed Mohibullah,MUTAHIDA DEENI MAHAZ,1504,,
PB-6,Syed Zahoor Ahmed,Pakistan Tehreek-e-Insaf,2256,,
PB-6,Zulfiqar Ali Khan Qazi,Independent,88,,
PB-7,Abdul Hanan Kakar Adcocate,Jamaat-e-Islami Pakistan,9,,
PB-7,Abdul Saboor,Independent,40,,
PB-7,Gul Muhammad Khan Dumar,Jamiat Ulama-e-Islam (F),11521,,
PB-7,Haji Khan Muhammad Dumar,Independent,9,,
PB-7,Haji Noor Muhammad Dumar,Jumiat Ulma-e-Islam(Nazryati),10037,,
PB-7,Mir Javed Ahmed Khan Tareen,Pakistan Tehreek-e-Insaf,156,,
PB-7,Molvi Wazir Muhammad,MUTAHIDA DEENI MAHAZ,2,,
PB-7,Muhammad Yaqoob Ziaratwal,Independent,2,,
PB-7,Muhammad Zahir Khan Kakar,Pakistan Muslim League (N),377,,
PB-7,Musajan Kakar Advocate,Independent,6,,
PB-7,Nasrullah Khan,Independent,20,,
PB-7,SAHIB JAN KAKAR,Independent,108,,
PB-7,Sahib Jan Kakar,Millat Party,0,,
PB-7,Sardar Fareedullah Dumar,Awami National Party,830,,
PB-7,Sardar Habib ur Rehman Dumar,Pashtoonkhwa Milli Awami Party,9020,,
PB-7,Sher Muhammad Dumar,Pakistan Peoples Party Parliamentarians,154,,
PB-8,Agha Syed Liaqat Ali,Pashtoonkhwa Milli Awami Party,13741,,
PB-8,Asfand Yar Khan Kakar,Independent,121,,
PB-8,Asghar Khan kakar,Pakistan Tehreek-e-Insaf,414,,
PB-8,Attaullah Khan kakar,Pakistan Muslim League (N),480,,
PB-8,Dr Gohar Ejaz Khan Kakar,Independent,5,,
PB-8,Haji Abdul Bari kakar,Awami National Party,1765,,
PB-8,Hayatullah Khan,Independent,259,,
PB-8,Jamil Bostan Advocate,Independent,8,,
PB-8,Kaleemullah,Independent,33,,
PB-8,Mohammad Akram Takadar,Independent,36,,
PB-8,Mohammad Khan Mahterzai,Independent,6,,
PB-8,Molana Habibullah,Jumiat Ulma-e-Islam(Nazryati),957,,
PB-8,Mufty Syed Samiullah Haderi,MUTAHIDA DEENI MAHAZ,336,,
PB-8,Shamsullah,Independent,43,,
PB-8,Sher Gull Advocate,Qaumi Watan Party (Sherpao),8,,
PB-8,Sher Mohammad Tareen,Pakistan Peoples Party Parliamentarians,54,,
PB-8,Syed Mateeullah Agha,Jamiat Ulama-e-Islam (F),12036,,
PB-9,Abdul Aziz,Independent,3,,
PB-9,Abdul Malik,Jamiat Ulama-e-Islam (F),15818,,
PB-9,Abdul Zahoor,Independent,53,,
PB-9,Allauddin,Independent,33,,
PB-9,Asfand Yar Kakar,Independent,11445,,
PB-9,Dawood Shah,Independent,44,,
PB-9,Gohar Ejaz Khan Kakar,Independent,124,,
PB-9,Haji Mohammad Ismail Kakar,Independent,436,,
PB-9,Jamaluddin,Jamaat-e-Islami Pakistan,226,,
PB-9,Javaid Ahmad,Pakistan Peoples Party (Shaheed Bhutto),124,,
PB-9,Mohammad Hashim,Pakistan Muslim League (N),65,,
PB-9,Mohammad Naseem,Independent,13,,
PB-9,Mohammad Yar,Awami National Party,389,,
PB-9,Saeedullah,Pakistan Tehreek-e-Insaf,225,,
PB-9,Salauddin,Pashtoonkhwa Milli Awami Party,6898,,
PB-9,Salauddin Dad Khwa,Independent,11,,
PB-9,Shamsul Haq,Jumiat Ulma-e-Islam(Nazryati),20,,
PB-9,Syed Saif Rehman,Independent,2,,
PB-9,Zahoor Shah,All Pakistan Muslim League,3,,
PB-10,Abdullah Khan Tareen,Independent,49,,
PB-10,Doctor Gohar Ijaz Khan Kakar,Independent,111,,
PB-10,Dolat Shah Khan Tareen,Pakistan Muslim League (N),130,,
PB-10,Hayatullah Khan,Independent,913,,
PB-10,Jan Muhammad Jan Kakar,Independent,22,,
PB-10,Khalid Shah,Independent,76,,
PB-10,Maulana Syed Abdul Bari Agha,Jamiat Ulama-e-Islam (F),12324,,
PB-10,Mulana Muhammad Ramazan Farooqi,MUTAHIDA DEENI MAHAZ,353,,
PB-10,Sanaullah,Independent,18,,
PB-10,Sardar Ghulam Mutafa Khan Tareen,Pashtoonkhwa Milli Awami Party,17832,,
PB-10,Syed Abdul Bari Agha,Awami National Party,1321,,
PB-10,Syed Aziz ullah agha,Jumiat Ulma-e-Islam(Nazryati),2168,,
PB-10,Syed Fazal Muhammad Agha,Independent,39,,
PB-10,Syed Haji Abdul Wali,Independent,49,,
PB-10,Syed Jafar Ali,Pakistan Tehreek-e-Insaf,508,,
PB-10,Syed Muhammad Nazeer hurf Sofi Nazeer,Jamaat-e-Islami Pakistan,49,,
PB-10,Syed Nizamuddin Haqani,Pakistan Peoples Party Parliamentarians,178,,
PB-10,Syed Ubaid Ullah Agha,Pakistan Muslim League,25,,
PB-11,Abdul Salam Khan,Pakistan Peoples Party Parliamentarians,23,,
PB-11,Abdul Samad Khan Ardozai,Independent,17,,
PB-11,Abdul Wali Khan,Independent,8,,
PB-11,Asghar Khan,Awami National Party,5926,,
PB-11,Attaullah Muslim,Jamaat-e-Islami Pakistan,13,,
PB-11,Bashir Ahmad,Muttahida Qaumi Movement Pakistan,45,,
PB-11,Captain R Abdul Khaliq Achakzai,Independent,6073,,
PB-11,Doctor Rafiullah,Pakistan Muslim League,50,,
PB-11,Dr Hamid Khan Achakzai,Pashtoonkhwa Milli Awami Party,8376,,
PB-11,Hafiz Raz Mohammad,Jumiat Ulma-e-Islam(Nazryati),38,,
PB-11,Haji Molvi Mohammad Hanif,Independent,5700,,
PB-11,Haji Salahuddin Khan Achakzai,Independent,126,,
PB-11,Haji Waris Khan Achakzai,Pakistan Muslim League (N),1135,,
PB-11,Manzoor Ahmad,Independent,862,,
PB-11,Molvi Abdul Rahim,Jamiat Ulama-e-Islam (F),7229,,
PB-11,Murad Khan Achakzai,Independent,19,,
PB-11,Prince Nazir Ahmad Achakzai,Independent,12,,
PB-11,Rah Mohammad Achakzai,Independent,317,,
PB-12,Abdul Jabbar Khan Kakar,Independent,67,,
PB-12,Abdul Qahar Wadan,Pashtoonkhwa Milli Awami Party,5822,,
PB-12,Abdul Wajid Khan,Independent,6,,
PB-12,Ahmed Khan,Pakistan Muslim League,4,,
PB-12,Ameer Hamza Khan,Independent,3,,
PB-12,Chairman Abdul Ali Kakar,Pakistan Muslim League (N),147,,
PB-12,Fareed Ahmed,Independent,368,,
PB-12,Gul Mohammad,Afghan Qumi Movement (Pakistan),74,,
PB-12,Habib ullah kakozai,Jumiat Ulma-e-Islam(Nazryati),1009,,
PB-12,Haji Abdullah,Independent,10,,
PB-12,Hakeem ullah,Independent,25,,
PB-12,Kaleem ullah,Millat Party,0,,
PB-12,Kaleem ullah,Pakistan Peoples Party Parliamentarians,231,,
PB-12,Malik Abbas Ali,Independent,8,,
PB-12,Mohammad Wali,Independent,15,,
PB-12,Molvi Juma Khan,Jamiat Ulama-e-Islam (F),4490,,
PB-12,Molvi Sadullah,Independent,3,,
PB-12,Pashtoon Yar,Independent,23,,
PB-12,Pir Mohammad,Independent,50,,
PB-12,Rooh Ullah Davi,Qaumi Watan Party (Sherpao),2,,
PB-12,Zmarak Khan,Awami National Party,7728,,
PB-13,Abdul Majeed Khan Achakzai,Pashtoonkhwa Milli Awami Party,16716,,
PB-13,Abdul Manan,Independent,82,,
PB-13,Khan Muhammad,Awami National Party,1073,,
PB-13,Mardan Khan,Pakistan Muslim League,6,,
PB-13,Muhamamd Hassan,Independent,35,,
PB-13,Muhammad Aslam,Independent,13,,
PB-13,Muhammad Essa,Jumiat Ulma-e-Islam(Nazryati),3297,,
PB-13,Muhammad Hashim,Independent,28,,
PB-13,Muhammad Nawaz Khan,Jamiat Ulama-e-Islam (F),11389,,
PB-13,Najeebullah Sahar,Independent,4,,
PB-13,Nida Muhammad,Afghan Qumi Movement (Pakistan),27,,
PB-13,Syed Nazar Muhammad,Independent,20,,
PB-13,Syed Ruhullah,Pakistan Muslim League (N),637,,
PB-13,Taj Mohammad,Independent,362,,
PB-14,Abdul Ahad Tareen,Independent,0,,
PB-14,Inayatullah Nasar,Independent,11,,
PB-14,Izat Khan Nasar,Awami National Party,189,,
PB-14,Jahanzaib Khan Luni,Independent,4,,
PB-14,Kamal Khan Tareen,Jamaat-e-Islami Pakistan,4,,
PB-14,Khalil-ur-Rehman Advocate,National Party,4,,
PB-14,Mohammad Ashraf Khan Nasar,Pakistan Tehreek-e-Insaf,117,,
PB-14,Mohammad Zahid Nasar,Independent,24,,
PB-14,Molvi Mohammad Hassan,Independent,4,,
PB-14,Moulana Abdul Qadir Luni,Jumiat Ulma-e-Islam(Nazryati),454,,
PB-14,Sardar Asmatullah Luni,Independent,4255,,
PB-14,Sardar Dur Mohammad Nasar,Pakistan Muslim League (N),6544,,
PB-14,SARDAR HAIDAR KHAN NASAR,Jamiat Ulama-e-Islam (F),4041,,
PB-14,Sardar Masood Ali Khan Luni,Pakistan Muslim League,5,,
PB-14,Sardar Mohammad Shafiq Tareen,Pashtoonkhwa Milli Awami Party,4623,,
PB-14,Sawar Khan Shedozai,Independent,20,,
PB-14,Sher Zaman,Balochistan National Party,40,,
PB-14,Umar Obaid Tareen,Pakistan Peoples Party Parliamentarians,769,,
PB-14,Yahya Khan Luni,Independent,27,,
PB-15,HAJI DADAN,Independent,132,,
PB-15,Haji Jalat Khan Essote,Awami National Party,35,,
PB-15,Haji Nazar Khan Musakhel,Pakistan Muslim League (N),2853,,
PB-15,MAAZULLAH MUSAKHEL,Jamiat Ulama-e-Islam (F),8451,,
PB-15,Molvi Najmuddin,Jumiat Ulma-e-Islam(Nazryati),4268,,
PB-15,Molvi Shahid Sultana Lashkrani,MUTAHIDA DEENI MAHAZ,7,,
PB-15,Sardar Asmatullah Khan,Pakistan Muslim League,414,,
PB-15,Sardar haq nawaz Buzdar,Balochistan National Party,36,,
PB-15,Sardar Muhammad Azam Khan,Pashtoonkhwa Milli Awami Party,1206,,
PB-15,Sardarzada Syed Qurban Ali Gharshin,Pakistan Tehreek-e-Insaf,1613,,
PB-16,Abdul Manan,Independent,23,,
PB-16,Abdul Mateen Akhonzada,Jamaat-e-Islami Pakistan,666,,
PB-16,Abdul Rehman,Independent,4,,
PB-16,Abdul Salam,Awami National Party,2299,,
PB-16,Abdul Sattar Kakar,Independent,92,,
PB-16,Abdul Wahid,Jamhoori Wattan Party,0,,
PB-16,Abdul Wooda,National Party,40,,
PB-16,Amannullah Khan,Independent,7,,
PB-16,Atta Muhammad Gul,Independent,147,,
PB-16,Attaullah,Independent,34,,
PB-16,Fazal Muhammad,Independent,10,,
PB-16,Hafiz Siraj ud Din,Jumiat Ulma-e-Islam(Nazryati),2809,,
PB-16,Jahangir Khan,Pakistan Tehreek-e-Insaf,1826,,
PB-16,Molvi Faizullah,Jamiat Ulama-e-Islam (F),7365,,
PB-16,Muhammad Aslam,Independent,49,,
PB-16,Muhammad Jaffar Khan,Independent,28,,
PB-16,Muhammad Khan alias Toor,Pakistan Muslim League (N),8738,,
PB-16,Naqeebullah Khan Kakar,Independent,1,,
PB-16,Nazar Muhammad,MUTAHIDA DEENI MAHAZ,13,,
PB-16,Obaidullah Jan alias Babat,Pashtoonkhwa Milli Awami Party,9018,,
PB-16,Rozi Khan,All Pakistan Muslim League,33,,
PB-16,Sarbuland Khan Jogezai,Millat Party,0,,
PB-16,Sarbuland Khan Jogezai,Pakistan Peoples Party Parliamentarians,1882,,
PB-16,Shams ud Din,Independent,68,,
PB-16,Sikandar Hayat Khan Jogezai,Independent,46,,
PB-16,Zain ud Din,Independent,7,,
PB-17,Abdul Kareem,National Party,1361,,
PB-17,Abdullah Jan,Pashtoonkhwa Milli Awami Party,29,,
PB-17,Meer Rasool Bakhsh Khetran,Pakistan Muslim League (N),199,,
PB-17,Meer Shah Jahan Khan Khetran,Independent,5756,,
PB-17,Mir Ibrar Khan Khetran,Independent,86,,
PB-17,Mir Tariq Mehmood Khetran,Pakistan Muslim League,8845,,
PB-17,Nasreen Rehman,Independent,142,,
PB-17,Sardar Abdul Rehman Khetran,Jamiat Ulama-e-Islam (F),16941,,
PB-17,Sardar Mir Baz Muhammad Khan Khetran,Independent,78,,
PB-17,Shazia Shah Jahan Khetran,Independent,59,,
PB-17,Wadera Gulzar Khan,Balochistan National Party,365,,
PB-18,Abdul Rahim,Independent,146,,
PB-18,Al Hajj Jamal Shah Kakar,Pakistan Muslim League (N),1796,,
PB-18,Amir Ullah Khan,Independent,26,,
PB-18,Dr Abdul Razaq,Independent,2896,,
PB-18,Ghulam Haider,Independent,18,,
PB-18,Gulab Khan,Jamiat Ulama-e-Islam (F),5959,,
PB-18,Haji Muhabat Khan Harifal,Independent,409,,
PB-18,Juma Khan Babar,Awami National Party,628,,
PB-18,Kamal ud Din alias Kalo Kibzai,Independent,201,,
PB-18,Malik Meer Adam Khan,Pakistan Tehreek-e-Insaf,552,,
PB-18,Muhammad Ibrahim,Independent,312,,
PB-18,Naseeb Khan,Independent,238,,
PB-18,Obaid Ullah Akhunzada,Jumiat Ulma-e-Islam(Nazryati),4942,,
PB-18,Saleh Mohammad,Independent,53,,
PB-18,Sher Hassan,Independent,150,,
PB-18,Sultan Muhammed,Pashtoonkhwa Milli Awami Party,3354,,
PB-18,Taj-ud-Din,Independent,628,,
PB-19,Abdul Qayum Advocate,Pashtoonkhwa Milli Awami Party,4139,,
PB-19,Abdul Sattar Khan Kakar,Independent,27,,
PB-19,Abdul Wahab Miankhail,Independent,300,,
PB-19,Baran Khan Mandokhail,Independent,7,,
PB-19,Engineer Faiz ul Haq Mandokhail,Independent,12,,
PB-19,Hafiz Ghaffar Shah Mardanzai,Independent,13,,
PB-19,Jaffar Khan Mandokhail,Pakistan Muslim League,5591,,
PB-19,Mitta Khan Kakar,Pakistan Muslim League (N),4000,,
PB-19,Molvi Ubaidullah Mardanzai,Jumiat Ulma-e-Islam(Nazryati),2116,,
PB-19,Muhammad Anwar Mandokhail,Awami National Party,2121,,
PB-19,Muhammad Dawood Mandokhail,Pakistan Tehreek-e-Insaf,502,,
PB-19,Muhammad Nawaz Safi,Independent,13,,
PB-19,Muhammad Yousaf Mandokhail,Independent,132,,
PB-19,Naur ud Din Barozai,Independent,9,,
PB-19,Noor Muhammad Kharoti,Independent,14,,
PB-19,Sardar Khan Mandokhail,Independent,58,,
PB-19,Sardar Muhammad Ayub Khan Mandokhail,Independent,280,,
PB-19,SHAIKH IMRAN BABAR,Pakistan Peoples Party Parliamentarians,151,,
PB-19,Sheikh Ayaz Khan Mandokhail,Jamiat Ulama-e-Islam (F),4221,,
PB-19,Sheikh Imran Babar,Millat Party,0,,
PB-19,Sheikh Khudai Dad Khan Mandokhail,Independent,78,,
PB-19,Syed Akbar Shah,Independent,15,,
PB-19,Taimoor Shah Mandokhail,Independent,43,,
PB-19,Zaheer Muhammad Khan Banochi,Independent,101,,
PB-20,Abdul Jalil Khan Kakar,Independent,42,,
PB-20,Dawoodullah Khan,Pakistan Tehreek-e-Insaf,586,,
PB-20,Gul Dad Khan Kakar,Independent,51,,
PB-20,Haji Nasrullah,Independent,215,,
PB-20,Malak Shams Ud Din Khan,Independent,71,,
PB-20,Mohammad Hashim Mirzai,Independent,267,,
PB-20,Mohammad Umar,Pakistan Peoples Party Parliamentarians,310,,
PB-20,Mohammad Usman Khan Kakar,Pashtoonkhwa Milli Awami Party,12421,,
PB-20,Molana Abdul Manan,Jamaat-e-Islami Pakistan,55,,
PB-20,Molana Abdul Wasay,Jamiat Ulama-e-Islam (F),18297,,
PB-20,Molana Noorullah,Jumiat Ulma-e-Islam(Nazryati),14383,,
PB-20,Nawabzada Mamoon Khan,Awami National Party,1552,,
PB-21,Abdul Saeed,Independent,7,,
PB-21,Babar Marghzani,Pakistan Tehreek-e-Insaf,550,,
PB-21,Buzair Marri,Independent,12,,
PB-21,Ghous Bakhsh,Independent,12,,
PB-21,Ghulam Qadir,Haqiqi Jamote Qaumi Movement,9,,
PB-21,Javed Iqbal,Jamote Qaumi Movement,78,,
PB-21,Mir Abdul Wahab,Independent,7,,
PB-21,Mir Ali Nawaz,Independent,63,,
PB-21,Mir Sarfaraz Chakar,Independent,21926,,
PB-21,Mohammad Aslam,National Party,494,,
PB-21,Moulvi Attaullah,Jamiat Ulama-e-Islam (F),503,,
PB-21,Muhammad Baro Khan Barozai,Independent,12918,,
PB-21,Muhammad Suleman,Muttahida Qaumi Movement Pakistan,31,,
PB-21,Muzafar Nazar,Jamaat-e-Islami Pakistan,60,,
PB-21,Nawabzada Jangaiz Khan Marri,Independent,185,,
PB-21,Shahid Ameen,Balochistan National Party (Awami),837,,
PB-21,Sohbat Khan,Balochistan National Party,19,,
PB-21,Sufi Muhammad Essa,Jumiat Ulma-e-Islam(Nazryati),30,,
PB-21,Syed Imdad Hussain Shah,Pakistan Sunni Tehreek,20,,
PB-22,Abdul Latif,Pakistan Tehreek-e-Insaf,114,,
PB-22,Abdul Majeed Khan Tareen,Independent,7,,
PB-22,Abdul Qadeem Khan Tareen,Balochistan National Party (Awami),1,,
PB-22,Abdul Raheem Ziaratwal Advocate,Pashtoonkhwa Milli Awami Party,4533,,
PB-22,Ayub Shah,Independent,17,,
PB-22,Malik Mir Zaman,Pakistan Peoples Party Parliamentarians,14,,
PB-22,Malik Muhammad Israr ul Haq Tareen,Independent,3778,,
PB-22,Malik Muhammad Raza Tareen,Independent,3265,,
PB-22,Malik Syed Alam Shah,Independent,9,,
PB-22,Mir Usman,National Party,8,,
PB-22,Sardar Asad Khan Tareen,Awami National Party,3537,,
PB-22,Syed Arif Shah,Jumiat Ulma-e-Islam(Nazryati),35,,
PB-22,Syed Khalique Shah,Jamiat Ulama-e-Islam (F),3868,,
PB-22,Syed Noor Muhammad Shah,Jamaat-e-Islami Pakistan,125,,
PB-22,Syed Noor Ullah Shah,Independent,54,,
PB-23,Abdul Rehman,Independent,25,,
PB-23,Alamgeer khan Zarkoon,Independent,6,,
PB-23,Inyatullah Zarkoon,Pashtoonkhwa Milli Awami Party,109,,
PB-23,Kamaluddin,Jamiat Ulama-e-Islam (F),312,,
PB-23,Mehrab Khan Baloch,National Party,742,,
PB-23,Mir Asghar khan Marri,Independent,744,,
PB-23,Mir Attaullah Khan Marri,Independent,3,,
PB-23,Mir Balagh Sher Khan,Pakistan Peoples Party Parliamentarians,1103,,
PB-23,Mir Bangul Khan Marri,Independent,47,,
PB-23,Mir Ghulam Rasool Mari,Independent,1292,,
PB-23,Mir Gul khan Marri,Independent,116,,
PB-23,Mir Liaquat Ali Marri,Independent,3,,
PB-23,Mir Miran Khan Marri,Independent,3,,
PB-23,Mir Naseebullah Khan Marri,Pakistan Tehreek-e-Insaf,2418,,
PB-23,Mir Shah Nawaz Marri,Independent,2031,,
PB-23,Mir Shareen Khan Marri,Independent,15,,
PB-23,Mir Zulfiqar Bijarani,Independent,15,,
PB-23,Nawabzada Jangez Khan Marri,Pakistan Muslim League (N),5087,,
PB-23,Sardar Inyatullah Zarkoon,Independent,25,,
PB-23,Shamsher Ali,Independent,51,,
PB-23,Wadera Rabnawaz Khan Marri,Mutahida Baloch Movement Pakistan,3,,
PB-24,Fahad Ahmed Bugti,Independent,56,,
PB-24,Ghulam Qadir,Independent,75,,
PB-24,Gohram Khan Bugti,Independent,49,,
PB-24,Jan Muhammad,Independent,63,,
PB-24,Mir Aali Khan Bugti,Independent,437,,
PB-24,SARFARAZ AHMED BUGTI,Independent,10013,,
PB-24,Shahzain Bugti,Jamhoori Wattan Party,748,,
PB-24,TARIQ HUSSAIN,Pakistan Muslim League,4735,,
PB-24,Wali Muhamad,Muttahida Qaumi Movement Pakistan,394,,
PB-25,Abdul Ghani Mengal,Balochistan National Party,326,,
PB-25,Abdul Haque Umrani,Independent,146,,
PB-25,Ehsanullah Magsi Advocate,Muttahida Qaumi Movement Pakistan,96,,
PB-25,Farooq Jamali,Pakistan Muslim League,48,,
PB-25,GHULAM AKBAR JAMALI,Independent,72,,
PB-25,Ghulam Nabi Mughari,Independent,73,,
PB-25,Godha Khan Hijwani,Pakistan Tehreek-e-Insaf,443,,
PB-25,Haider Ali Jamali,Independent,9038,,
PB-25,Haji Ali Akbar Jatak,Balochistan National Party (Awami),184,,
PB-25,Haji Khan Palal,Independent,217,,
PB-25,Haji Muhammad Rafique Soomro,Jamiat Ulama-e-Islam (F),1086,,
PB-25,Mehboob Ali Daya,Pakistan Peoples Party (Shaheed Bhutto),35,,
PB-25,Mir Asadullah Khan Buledi,Independent,23,,
PB-25,Mir Attaullah Khan Buledi,Independent,8760,,
PB-25,Mir Jan Muhammad Khan Jamali,Pakistan Muslim League (N),11830,,
PB-25,Moulana Haji Khan Mengal,Jamiat Ulama-e-Pakistan (Noorani),137,,
PB-25,Muhammad Raheem Bangulzai,Independent,27,,
PB-25,Mukhtiar Ali Jamote,Jamote Qaumi Movement,115,,
PB-25,Sabir Ali Pandrani,Independent,39,,
PB-25,Syed Manzoor Ahmed Shah,Pakistan Peoples Party Parliamentarians,638,,
PB-25,Umer Khan Jamali,Independent,59,,
PB-26,Abdul Ghani,Independent,44,,
PB-26,Ali Raza Jamali,Independent,43,,
PB-26,Asadullah Khosa,Pakistan Peoples Party (Shaheed Bhutto),288,,
PB-26,Dilmurad Khan Jatoi,Independent,15,,
PB-26,Haji Naseer Ahmed Khosa,Muttahida Qaumi Movement Pakistan,419,,
PB-26,Jahnwar Khan alias Javaid Dharpali,Balochistan National Party,242,,
PB-26,Kamred Abdul Ghafoor Muhammad Shahi Baloch,Independent,70,,
PB-26,Khalil Ahmed Jattak,Independent,10,,
PB-26,Lal Bakhsh Khan Khosa,Jamaat-e-Islami Pakistan,254,,
PB-26,Mir Abdul Rasool Muhammad Hasni,National Party,515,,
PB-26,Mir Khan Muhammad Jamali,Pakistan Peoples Party Parliamentarians,4023,,
PB-26,Mir Maqbool Ahmed Khosa,Independent,949,,
PB-26,Mir Muhammad Anwar Langov,Jumiat Ulma-e-Islam(Nazryati),10,,
PB-26,Mir Saleem Ahmed Khosa,Independent,61,,
PB-26,Mohbat Khan,Independent,35,,
PB-26,Molvi Abdul Ahad Qureshi,Jamiat Ulama-e-Islam (F),996,,
PB-26,Moulana Abdul Majeed Jattak,Jamiat Ulama-e-Pakistan (Noorani),511,,
PB-26,Muhammad Ali,Pashtoonkhwa Milli Awami Party,59,,
PB-26,Muhammad Naeem Khosa,Independent,6764,,
PB-26,Muhammad Panah Jattak,Pakistan Sunni Tehreek,11,,
PB-26,Nawabzada Shahzain Bugti,Jamhoori Wattan Party,57,,
PB-26,Nisar Ahmed Khosa,Independent,34,,
PB-26,Rahat Jamali,Pakistan Muslim League (N),12528,,
PB-26,Sajid Aziz Khosa,Independent,238,,
PB-26,Shahnawaz,Independent,84,,
PB-26,Umar Khan Jamali,Independent,8201,,
PB-27,Abdul Fatah Abro,Independent,25,,
PB-27,Abdul Ghani,Independent,84,,
PB-27,Advocate Jahan Ali khosa,Balochistan National Party,37,,
PB-27,AHMED NAWAZ,Independent,26,,
PB-27,Ali Nawaz Gajani,Jamiat Ulama-e-Islam (F),28,,
PB-27,Attaullah,Tehreek-e-Emaan Pakistan,15,,
PB-27,Faisal Naseeb Khosa,Pakistan Tehreek-e-Insaf,429,,
PB-27,Ghulam Abbas,Independent,19,,
PB-27,Ghulam Ali,Independent,29,,
PB-27,Ghulam Muhammad Golo Buledi,National Party,1123,,
PB-27,Hafiz Mir Dost Khosa,Jamiat Ulama-e-Pakistan (Noorani),32,,
PB-27,Haider Ali,Independent,1,,
PB-27,HAJI ABDUL HAMEED GAJANI,Independent,21,,
PB-27,Horan Khan Jhakrani,Jumiat Ulma-e-Islam(Nazryati),55,,
PB-27,Jagan Khan Pechuha,Independent,139,,
PB-27,Lal Bakhsh Khan Khoso,Jamaat-e-Islami Pakistan,64,,
PB-27,MIR FARIDULLAH KHAN JAMALI,Independent,8,,
PB-27,Mir Izhar Hussain Khoso,Pakistan Muslim League (N),9681,,
PB-27,Mir Slaeem Ahmed Khoso,Independent,903,,
PB-27,Mir Zahoor Ahmed Khosa,Pakistan Peoples Party (Shaheed Bhutto),33,,
PB-27,Muhammad Dauran Khosa,Pakistan Peoples Party Parliamentarians,7353,,
PB-27,Muhammad Haneef Khan Khosa,Independent,12,,
PB-27,Muhammad Hussain Khosa,Muttahida Qaumi Movement Pakistan,18,,
PB-27,NAWABZADA GOHRAM KHAN BUGTI,Independent,4,,
PB-27,Nawabzada Shah Zhain Bugti,Independent,1366,,
PB-27,Rehmat Bibi Bhanger,Independent,8,,
PB-27,SAIFUDDIN LASHARI,Independent,1,,
PB-27,Tariq Aziz Khosa,Independent,483,,
PB-28,Abdul Malik,Muttahida Qaumi Movement Pakistan,94,,
PB-28,Abul Iqbal Muhamamd Hayat,Sunni Ittehad Council,17,,
PB-28,Ahmed Nawaz,Independent,14,,
PB-28,Bashir Ahmed,Jamaat-e-Islami Pakistan,90,,
PB-28,Fakhruddin,Independent,9,,
PB-28,Ghulam Farid,Independent,197,,
PB-28,Ghulam Shah,Independent,24,,
PB-28,Gohram Khan Bugti,Independent,1029,,
PB-28,Hidayatullah,Independent,82,,
PB-28,Imam Bakhsh,Independent,6,,
PB-28,Karim Dad,Independent,16,,
PB-28,Mir Abdul Majid Abro,Jamote Qaumi Movement,7783,,
PB-28,Mir Ali Mardan Domki,Independent,4,,
PB-28,Mir Balach Khan,Independent,3158,,
PB-28,Mir Bijar Khan,Independent,13,,
PB-28,Mir Muhammad,Independent,27,,
PB-28,Mir Muhammad Sadiq Umrani,Pakistan Peoples Party Parliamentarians,6021,,
PB-28,Moulana Bashir Ahmed,Independent,17,,
PB-28,Muhammad Ali,Pakistan Tehreek-e-Insaf,147,,
PB-28,Muhammad Bakhsh,Jamiat Ulama-e-Islam (F),493,,
PB-28,Muhammad Nazir,Pakistan Sunni Tehreek,51,,
PB-28,Murad Bakhsh,Pakistan Muslim League (F),188,,
PB-28,SAEED AHMED,Jamiat Ulama-e-Pakistan (Noorani),35,,
PB-28,Sajid Aziz,Independent,14,,
PB-28,Saleem Ahmed Khosa,Independent,838,,
PB-28,Sanjar Ahmed,Independent,5,,
PB-28,Shah Murad,Independent,24,,
PB-28,Shah Nawaz,Balochistan National Party,287,,
PB-28,Sharbat Khan,Independent,10,,
PB-28,Shaukat Ali,Pakistan Muslim League (N),2292,,
PB-28,Syed Akbar Shah,Balochistan National Party (Awami),98,,
PB-28,Syed Khadim Hussain Shah,Independent,3564,,
PB-28,Taj Muhammad,National Party,209,,
PB-29,Abdul Rasheed Umrani,Pakistan Peoples Party Parliamentarians,110,,
PB-29,Ali Hassan Jamote,Jamote Qaumi Movement,3068,,
PB-29,Ejaz Ahmed,National Party,36,,
PB-29,Ghulam Mustafa,Independent,41,,
PB-29,Hafiz Abdul Qayoum,Independent,42,,
PB-29,Haji Shahnawaz Mohammad Hasni,Independent,25,,
PB-29,Kamrad Qurban Ali Umrani,Pakistan Tehreek-e-Insaf,101,,
PB-29,Mazar Ahmad Umrani,Pakistan Peoples Party (Shaheed Bhutto),82,,
PB-29,Mir Abdul Basit Mengal,Independent,59,,
PB-29,Mir Abdul Ghafoor Lehri,Pakistan Muslim League (N),10914,,
PB-29,Mir Ahmadin Lehri,Independent,9,,
PB-29,Mir Allah Dina,Independent,100,,
PB-29,Mir Hafeezullah Jattak,Jamiat Ulama-e-Islam (F),1571,,
PB-29,Mir Muhammad Ameen Umrani,Independent,4778,,
PB-29,Mir Nizam Ud Din Lehri,Independent,2518,,
PB-29,Mir Sikandar Khan Magsi,Independent,28,,
PB-29,Mir Umeed Khan Mugheri,Independent,248,,
PB-29,Mohammad Hayyat Jattak,Jumiat Ulma-e-Islam(Nazryati),7,,
